what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1246453093010
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1246453093140
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.saveAll,1246453095523
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453104335
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453116436
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246453120159
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453132375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453133567
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453133912
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453143880
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453150863
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453156381
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453161985
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453163565
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453174265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453188941
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1246453191590
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453215524
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453234070
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246453236431
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246453236507
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453250137
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246453262460
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246453267287
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1246453269254
