what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1246454631960
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1246454632475
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1246454633473
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1246454634908
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1246454635158
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1246454635423
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1246454635735
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textStart,1246454642630
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454643067
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1246454643114
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454650711
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454656935
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454689118
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1246454696185
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454697932
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454705717
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454733859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454787471
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454805879
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454832433
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454897563
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454904364
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246454913958
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1246454928123
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1246454928185
