what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461808115
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461808551
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461817397
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461818255
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461831093
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1246461831795
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1246461831827
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461832716
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461840578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461842575
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461846381
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246461855788
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461856334
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461861654
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246461867707
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461868112
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461878611
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461879594
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461892557
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246461898532
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461898891
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461906691
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461907424
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246461919935
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246461927065
