what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467914875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246467918023
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467918800
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467931575
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246467934760
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467935581
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467948040
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246467952231
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467952705
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467967043
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246467969737
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467970069
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467979601
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467981427
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246467988477
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246468003707
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468005322
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468013357
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468020207
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468022673
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468024739
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468027885
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468028830
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468050826
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468052508
