what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246458672717
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246458723484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246458730520
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246458740629
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246458740660
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246458747134
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246458748928
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246458750457
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1246458750504
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1246458750504
started,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1246458750504
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1246458750519
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246458750878
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1246458751346
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1246458751346
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.205.v200805140145,org.eclipse.jst.server.generic.jboss,1246458751362
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1246458751362
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1246458751377
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,org.eclipse.jst.server.websphere.core,1246458751408
stopped,bundle,com.sun.enterprise.jst.server.sunappsrv,1.0.26,com.sun.enterprise.jst.server.sunappsrv,1246458751408
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1246458751408
