what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450482966
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450483819
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450492811
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450494061
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450530711
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450570420
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450575036
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246450580041
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450580393
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450584567
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450585262
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450615822
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450617727
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450639115
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246450650789
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450651222
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450666886
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450668116
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450681352
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450682311
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450708851
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450710368
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450715134
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450720975
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450735546
