what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451450157
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451459778
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451461323
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451522607
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451532653
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451536444
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451538472
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451611716
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451616506
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451647378
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451649531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451709466
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451712836
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451817621
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451845779
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451848150
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451858415
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451889752
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451895867
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451918143
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451930108
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451931403
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451938548
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451940950
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246451962369
