what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468523590
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468543888
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246468547933
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468548782
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468565546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468566294
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468575279
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468577396
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468584890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246468586825
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468587257
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468592240
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468593220
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468599572
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246468608437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468608839
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468619319
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246468626714
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468627091
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468635773
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246468641267
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468642115
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468650920
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246468661361
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246468662703
