what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1245703614634
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245703614651
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245703619652
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1245703620345
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245703624390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245703771384
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245703771505
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245703771645
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245703772594
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245704774598
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245704781138
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245705081476
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245705081586
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245705084862
started,bundle,org.eclipse.wst.web,1.1.204.v200809132300,org.eclipse.wst.web,1245705085361
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245705086375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245705087514
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1245705087560
started,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1245705087560
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1245705087576
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1245705087826
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1245705088574
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1245705088574
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.205.v200805140145,org.eclipse.jst.server.generic.jboss,1245705088574
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1245705088574
