what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.saveAll,1246457503400
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246457508408
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457512526
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1246457548282
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457548376
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1246457548407
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457555021
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457564865
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246457565239
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457567579
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457572072
started,bundle,org.eclipse.wst.server.core,1.1.1.v20080730,org.eclipse.wst.server.core,1246457572650
started,bundle,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui,1246457572682
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457575302
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457630824
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1246457630839
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457640745
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457644006
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457648531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457679981
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457682291
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457784784
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457786813
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246457836641
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246457837546
