what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450859712
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246450863004
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450863410
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450873518
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246450879524
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450880039
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450888728
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246450891817
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450892207
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450909508
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246450913018
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450913361
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450928337
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450931816
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450937853
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246450940645
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450941098
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450950161
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246450957415
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450957914
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450967150
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246450970051
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450970410
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450980300
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246450983093
